Time;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount;Class
19;-0,7997380;-0,3295276;-0,8119344;-0,7621810;0,6963469;-0,2450259;0,9210541;0,3233579;0,0734435;0,1903559;-0,6021959;-0,2190256;0,4290843;0,6664972;0,1848363;0,7277306;0,9656256;-0,0558064;0,7544323;0,7386039;0,8835273;-0,5487498;0,0804456;0,4059704;-0,3906896;0,2360282;0,9042170;-0,6671252;261;0
9;0,6244708;0,4001932;-0,2429167;0,0359782;0,3673915;-0,2730191;0,0761368;-0,2075659;-0,6859605;-0,2928479;-0,1845143;0,8988919;0,5805284;-0,8515291;-0,4914662;-0,4088814;-0,4077576;-0,8641794;-0,6685448;-0,1235519;0,3657824;-0,0094299;0,2465124;0,5314371;-0,5006911;0,8496131;-0,3490892;-0,6793130;541;0
2;0,8269189;0,5437001;0,4126033;-0,1408741;-0,6485504;-0,4689660;-0,6816913;0,1103170;0,3635265;0,9815501;-0,9800265;0,0039277;0,4384793;-0,2064436;0,2628993;0,8302881;-0,2288886;-0,2787864;-0,4738437;0,4290174;-0,7004870;0,9093547;-0,5966702;0,1353256;-0,1526021;0,2273738;-0,8903109;0,9476954;472;0
16;0,0460807;0,2268052;0,5548810;-0,7216374;-0,8822476;0,3681560;-0,0111537;0,8961704;-0,4902468;0,8234404;0,0745771;0,9893930;-0,0598695;-0,0013505;0,4347957;0,5929217;0,8558886;-0,7738652;-0,0111521;0,3979974;-0,9797903;0,0943788;-0,1012926;0,3450425;-0,2541831;0,6303822;-0,1473739;0,9414627;658;0
7;0,9150563;0,0773091;-0,2236294;-0,3087492;-0,3672913;0,1299620;0,6230794;0,5278635;-0,9499723;0,1726003;0,7432010;-0,2338010;0,9780193;0,0931554;-0,8842003;0,8814465;-0,3584383;0,6781422;0,5660689;0,7401509;0,1984824;-0,3914710;-0,2040552;-0,4192367;0,0227631;-0,3321775;-0,3094790;-0,5359665;371;0
7;0,1831709;0,7522928;0,7284332;0,0258144;-0,5206850;-0,9050484;-0,8274693;0,2707871;-0,5667383;-0,0993238;0,6331113;-0,9442636;0,4776957;0,3183971;0,9870944;0,9824650;0,7768698;0,6494225;0,4223063;-0,2202651;0,1894397;0,8310983;-0,7243912;-0,6424122;-0,1319768;-0,8204018;-0,1574981;-0,0051867;394;0
8;0,2973248;0,5991901;-0,7460250;0,6647502;0,8301078;-0,9336497;-0,2186171;-0,2622729;-0,1524127;-0,6899941;0,4601272;-0,8043475;-0,8949785;-0,0414273;0,9220756;0,7384892;0,2458854;-0,9440238;0,9688613;-0,3486455;-0,4835788;0,9720091;-0,0803229;0,1324868;0,5193788;-0,9181808;0,8850295;0,0195760;655;0
16;-0,0423636;0,5995289;-0,7737491;0,5435089;-0,2310917;0,5354777;0,6414661;0,0933307;0,1884028;0,7746567;-0,5620541;-0,2044616;-0,3180645;0,0072676;0,5105085;0,4151665;0,1620527;-0,8467842;-0,6942802;-0,4965887;-0,2323570;0,3366479;-0,0819151;-0,3323774;-0,3240168;-0,7613174;-0,5585924;-0,8614148;198;0
16;-0,2903435;-0,2526733;0,8572447;0,8527602;0,3623769;0,8627723;0,4312780;0,3041028;0,2203609;0,4185422;-0,6447432;0,8855136;-0,0407799;0,4169622;-0,5767542;-0,2667798;-0,6786696;-0,6904133;0,3868405;-0,5393763;0,6681600;-0,5719846;-0,1806507;-0,7390651;0,5448956;0,1899181;-0,7798458;0,2457037;369;0
10;-0,3998461;0,0024926;-0,5162105;-0,8897951;0,4571115;0,9826962;0,6371546;-0,0554148;-0,5548848;-0,0281949;0,1371833;0,4915853;-0,4476245;0,2088502;0,4356690;-0,6991936;0,5109545;0,6093164;0,3507216;0,6595137;-0,1577886;0,8794362;-0,1897793;-0,4360164;-0,9840551;0,0355239;-0,9284391;0,4221712;145;0
17;0,2339891;-0,6389950;-0,4635701;0,5809934;-0,2540393;-0,7447404;0,2696533;0,5049037;0,5218066;0,2203499;-0,6068536;0,7079312;0,1405591;-0,1364880;0,8367463;-0,9554730;-0,3760171;-0,0167684;-0,4932017;-0,4279092;0,4665031;0,9098379;-0,0930113;0,8417895;-0,4898262;-0,5226112;0,6153176;-0,8044832;357;0
16;-0,0960001;-0,1904369;0,1516559;0,9355955;-0,0112477;-0,3461550;0,8835220;-0,2860271;0,0332875;-0,3514672;-0,3199049;-0,1271543;0,3625704;-0,8390552;0,9415275;0,3841085;0,0753118;0,2793907;-0,6135205;-0,0379110;0,4641766;-0,7916181;0,9330437;0,6224147;0,4633825;0,7499530;-0,4376826;0,7498475;868;0
6;0,8987243;-0,8502730;0,5126514;-0,5828396;0,1493274;0,8702445;-0,4371863;0,1242262;0,7030611;0,0394258;0,8895863;0,3159511;0,1833480;-0,1900861;0,7550643;0,4972351;-0,3658736;-0,9488338;-0,9118061;-0,0047007;-0,0281275;0,7870180;0,6667289;0,8175824;-0,3564193;0,3969316;0,9342444;0,5187292;730;0
0;0,8887473;-0,4731296;-0,2422226;-0,7516768;0,4658252;0,5729805;-0,2316924;0,1776989;0,3132807;-0,3997985;0,7180939;0,8245012;0,2837175;-0,8901151;0,7624543;0,7180166;0,2474279;-0,4947237;0,4518698;0,7132118;0,3321274;0,7819970;-0,5626726;-0,4037309;-0,8338515;0,2424708;-0,8845740;-0,1799075;722;0
9;-0,5972708;0,6052236;0,7390783;0,6915690;-0,0360508;-0,6642883;0,5682992;0,6521850;0,8813622;0,8464572;0,7003010;0,9241673;-0,4108252;-0,7193443;0,8839706;0,4325375;-0,2925817;0,6732500;-0,5847991;0,6076965;0,5536107;0,3942420;-0,0115904;-0,1836711;-0,1278702;-0,3303025;-0,7736879;-0,7842770;223;0
11;0,0140067;-0,9246315;-0,3786766;0,1779401;-0,9771503;0,5753723;-0,6035245;-0,6187105;-0,2097637;-0,6661484;-0,2813880;0,7397325;-0,2142387;0,4314625;0,2044173;0,3081139;0,1101228;0,2440883;0,6384243;0,6107161;0,4240381;-0,6259175;0,1710674;-0,3645861;-0,5177195;-0,8263262;0,3721623;0,6802653;365;0
3;-0,8158481;0,0691307;-0,3475292;-0,2781132;-0,6700705;0,6929611;0,3596185;-0,0160193;-0,3012090;0,9119944;-0,8868283;0,0699313;-0,6380163;-0,0502940;0,9579873;-0,7533352;0,3044931;-0,1257543;0,7693602;0,1267433;0,6867050;0,7918167;0,2666618;-0,7968624;0,6430212;0,1021013;0,7027139;0,2644840;998;0
12;-0,7472874;-0,0337764;-0,9354402;-0,7433512;-0,2445563;-0,6996853;0,5362200;0,1763166;0,5987894;-0,4801942;0,7145115;-0,0910250;0,1037675;0,0851199;-0,7363418;-0,0345623;-0,6284649;0,4838668;-0,7667190;0,3908398;-0,3047749;0,0814100;0,7171687;0,8532558;-0,0302442;0,5713389;0,9255609;0,6118727;739;0
3;0,7186411;-0,4333040;-0,7240553;0,0513120;0,9202602;-0,9660615;-0,3802272;0,5782096;0,1831605;-0,6958383;0,2186948;0,9821679;0,6559736;-0,1612534;-0,4564557;0,0200556;-0,3262363;0,6907398;0,5114012;-0,8452737;-0,6619870;-0,2041024;-0,1199234;0,6672915;-0,6281309;-0,9667679;0,7862739;-0,4637759;95;0
0;-0,7828597;-0,6841922;0,8580412;0,7329834;0,5086388;-0,4455716;-0,2564427;0,3209315;0,2134804;0,4416396;0,1203182;-0,7112925;-0,9280423;-0,6630820;-0,5270326;-0,1399582;0,8588290;-0,7902731;-0,2870267;-0,6584225;0,7460821;-0,8283881;0,6306657;0,3027571;0,6350552;-0,4464419;0,2076141;-0,9765490;117;0
10;0,4778044;0,0878255;-0,1629723;-0,1353671;-0,9491128;-0,4621870;-0,5581226;0,2354809;0,6370536;0,3691809;-0,5315705;-0,1061288;-0,0309571;-0,4747111;0,5336875;-0,1189825;0,5875929;0,4561777;-0,8110834;-0,2901241;-0,7631842;0,1658221;0,8016857;-0,0256479;-0,8480064;0,8120838;0,2842851;-0,8801982;387;0
10;0,6261327;0,2804185;0,5584302;-0,0506476;-0,7438392;-0,0035192;0,1719292;0,5237520;0,5870491;-0,3792608;-0,2612078;-0,6013758;-0,9424653;-0,8831247;0,7865354;-0,4138128;0,8705444;0,3971511;-0,1307935;-0,9511320;0,6589762;-0,4421641;0,4146924;-0,9855537;0,6180151;-0,7592770;-0,6548595;-0,3610175;18;0
3;-0,1495359;0,6328073;0,4983313;-0,1821763;-0,4057957;0,9113661;0,3112885;-0,8360722;-0,8974244;-0,6181949;0,3253933;0,7888738;-0,6358623;-0,9392517;-0,5542110;-0,0797645;0,7496463;0,6442669;0,0467202;-0,0360333;-0,6984023;0,1557745;0,6693687;0,6754431;-0,6753597;0,3829465;0,1917139;0,1239805;995;0
12;-0,9654672;0,8248808;0,6024482;0,4872708;0,2209199;-0,1955499;-0,4268574;-0,5911927;-0,4055154;0,4627697;0,6930387;0,0193732;0,8469796;0,9811461;-0,4191690;0,1101597;0,4324501;0,4426335;0,3839338;0,6731443;-0,8910902;0,4211667;0,0830642;-0,8659866;0,5666205;-0,5310006;-0,5708748;-0,7451702;702;0
19;0,7322873;0,5404483;0,7085848;-0,6279768;-0,8853548;0,0181531;0,7085871;-0,9750003;-0,6604537;-0,9129298;0,2694692;-0,2490688;-0,8569890;-0,1336024;-0,2662253;0,7806520;0,1772304;-0,6833293;0,4590974;-0,5319909;0,0302408;0,3693069;-0,6085548;0,3068884;0,2169644;-0,8626639;-0,4503003;-0,3713143;828;0
20;-0,6322589;0,0075347;0,1425507;-0,3965917;-0,6174691;-0,8397294;0,8959603;0,4622321;0,7406022;-0,6727435;0,4188437;0,4614547;-0,2297330;-0,9576622;-0,0765342;0,2829066;0,2252211;-0,7093278;-0,3519986;-0,5805274;-0,3633693;-0,0423127;0,6611920;-0,4582539;0,3390891;-0,8942293;0,2986371;0,6142080;232;0
6;0,4586155;0,8428615;0,3497961;0,2230585;0,8900393;0,6978126;-0,7395806;0,9156936;0,2447126;-0,2009606;-0,6663014;0,5731423;-0,3366949;0,3823604;0,2979061;-0,5925936;-0,3779658;0,4761102;-0,8048355;-0,6024070;0,7587440;-0,6701701;0,0176490;-0,5275953;0,9021756;0,4048987;0,8872839;0,8870095;424;0
20;0,2538505;-0,4130382;-0,1915202;-0,9888228;0,8202431;0,6329396;0,9432736;0,2124469;0,5829994;0,6474149;0,9715822;0,6673843;0,4612945;-0,5550410;-0,4847273;0,2438763;0,9453973;-0,1184884;-0,3295631;-0,3577719;0,4004712;-0,8858554;0,2048047;-0,2334583;-0,3883799;0,7114818;-0,2678909;-0,8295726;264;0
1;-0,0379293;-0,0504401;-0,1875662;-0,8622905;-0,2383912;-0,8896857;0,1357915;-0,7449286;-0,3018717;-0,4063227;0,7225094;-0,9763293;-0,9133740;0,3975794;0,1071702;0,4041439;0,6250429;0,9263014;-0,9888315;-0,4632336;-0,3778532;-0,8584471;-0,6940292;0,0453869;0,2621652;0,8186138;0,1451325;0,1535424;190;0
10;0,3104975;0,8021514;0,2119966;0,6789508;-0,1631492;-0,4605724;-0,6145784;0,9015504;0,4428941;-0,1315300;0,4099952;-0,6713637;-0,6702207;0,7198738;0,9123878;0,9416032;0,8782376;-0,7976741;0,4459998;0,7307733;0,0043782;0,7556914;-0,4277619;-0,8696599;-0,2257851;-0,6551048;0,3110048;-0,7312498;870;0
8;0,8781043;-0,5009839;0,3349383;-0,5182400;-0,1632599;0,0159007;-0,8486696;0,2417025;0,4176041;0,6554461;-0,0140590;-0,7388412;-0,6820483;-0,3239778;-0,3042340;-0,8842175;0,2983705;0,5113465;0,0771393;-0,4415103;-0,9050148;0,1689737;-0,0462663;0,3849401;0,6355657;-0,8016410;0,4011357;0,5062570;334;0
5;-0,9993903;0,8664008;-0,1272110;-0,0153376;-0,7673193;0,8378337;0,1951916;-0,4160975;-0,4989720;-0,2559899;-0,9860788;0,2547642;0,4623161;-0,0914371;-0,8066596;0,2390962;0,9110897;0,7500060;-0,3308778;0,7912859;0,8901452;-0,4289842;-0,1622794;-0,3269113;-0,4025690;-0,7992846;0,2515732;0,7852778;39;0
8;0,2140367;-0,1346204;-0,7694996;-0,2996363;-0,7147000;0,2896489;0,8120917;-0,6284844;-0,8802666;0,0391987;-0,1518676;-0,6295785;-0,9531910;0,4170910;-0,1935734;0,3261333;-0,7784156;-0,5106535;-0,3583534;-0,9661321;0,3905754;-0,1832513;-0,4029511;-0,4654980;-0,1244817;0,1990197;0,0992941;-0,2407113;321;0
10;-0,6693695;0,7861266;-0,7539521;-0,9960101;-0,6050950;-0,0033691;0,8618401;0,7965741;-0,3416938;0,2914106;0,0407972;-0,7183455;0,5081558;-0,7473991;-0,6999501;-0,3729965;0,1161512;0,3999725;-0,7038859;-0,8402593;-0,2259626;-0,7231702;0,3564423;0,6539463;0,7097882;0,2993207;-0,8046165;-0,8200367;869;0
4;0,8191753;0,1475240;0,4720411;0,2476450;0,9237021;0,2553048;-0,8577204;0,6103154;0,6549494;-0,6460916;-0,0211980;0,4259866;-0,0480540;-0,1960934;-0,2131713;-0,0228899;0,8482707;-0,9808670;-0,0468392;-0,2832320;0,8110076;0,3722998;-0,3818538;-0,9934678;0,7729159;0,5966950;-0,7754734;0,6559578;511;0
3;-0,8021397;0,2292048;0,1860494;0,5328489;0,2620139;0,0946752;-0,3935881;0,2313135;0,9639667;-0,4300128;-0,5971724;0,3610666;-0,7079935;-0,3880619;-0,2608756;0,9930567;0,0559633;0,4285103;0,9675662;0,5093258;-0,3297585;0,9523305;-0,8233804;0,5754008;0,4719711;0,7887501;-0,6873845;0,3375093;401;0
4;-0,1254003;0,7924385;-0,4791943;0,6459773;0,7593193;0,8190548;-0,1790529;0,5634923;-0,1704328;0,2249501;0,1542163;-0,7152531;-0,7299320;0,9952049;0,8269439;-0,6342200;-0,9422425;-0,0457393;-0,1541267;-0,3476381;0,3887574;-0,7532805;-0,1362773;0,8595947;0,5697043;-0,8820166;-0,9738589;0,0136853;555;0
9;0,5311658;0,6770891;-0,7002036;0,2959673;0,0658654;0,9180111;-0,2385434;-0,3151145;0,4789062;-0,3074018;0,6142376;0,8759543;-0,9816506;-0,4735443;-0,2266670;-0,0819689;0,7625659;-0,7777716;-0,6684016;-0,2935017;0,2479741;0,0262378;-0,7022635;-0,7004446;-0,5810972;-0,3307544;0,7974541;0,3280248;115;1
1;-0,1571437;-0,8247864;-0,2283285;-0,3659611;0,0919955;0,4785874;0,3563954;0,3708799;-0,2151045;-0,1020984;-0,8599479;0,2818484;0,8661594;-0,3868456;0,6158907;-0,5449903;0,4002221;-0,9076460;0,3306905;0,9947962;0,1758490;0,6671038;0,9480488;-0,8209599;-0,6422780;0,8374824;-0,4572316;-0,1748798;641;0
10;-0,1237670;0,0028615;0,9080092;0,4856579;-0,3040251;-0,8049684;-0,2269882;0,8862032;0,3921935;-0,5242109;-0,4515312;0,7989265;0,4112302;0,7490682;-0,2447624;0,7268419;0,9218827;0,1004684;-0,4956862;0,4338583;0,5492116;-0,6950415;-0,6812123;0,0248129;0,3025847;0,0557705;-0,9792850;-0,5947493;98;0
16;0,0680843;0,3433631;-0,0405586;0,5716325;-0,9235325;-0,4436873;-0,4690080;-0,0683839;-0,0292290;0,3575789;0,4051360;0,3536322;0,7176944;-0,3141188;0,3138901;0,2390430;0,4130057;-0,5908353;-0,2111483;-0,4113632;0,2862063;0,4832483;0,4074102;-0,0245693;-0,7596640;-0,6494028;0,5185768;-0,4512863;196;0
10;-0,4471838;0,9142668;0,0552275;-0,7136405;-0,5020201;-0,9511218;-0,8380075;-0,7163834;0,8172744;0,9630972;0,3092054;0,5099823;-0,5642618;0,9205196;-0,4265874;-0,1282486;0,7142698;0,9129942;0,1433170;0,2807718;-0,0388767;0,2534619;0,4526312;0,1031500;0,5134216;0,1805213;0,4758457;-0,9323350;774;0
8;-0,0421820;0,9137626;-0,8828356;0,6664524;0,6502069;-0,7606210;-0,8939857;0,9183692;-0,0196840;-0,3716386;-0,5559593;0,9920297;0,5977558;-0,5829725;0,8124019;0,9079624;-0,9048951;0,2184708;-0,6090439;0,9743031;-0,9202476;-0,6225534;0,1163767;0,2232266;-0,4287304;0,4902250;-0,1734712;-0,2757677;97;0
12;0,3130171;0,9639583;0,5513759;-0,3646096;-0,2595790;-0,7223414;-0,9446329;0,7748433;0,2417429;-0,9667608;0,5545435;-0,5811285;0,4183179;0,3074405;-0,2642421;0,8402626;-0,9512352;0,4947579;0,1110111;0,2721357;-0,0547558;-0,2269579;0,8532799;-0,5624632;0,4444141;0,3498490;-0,0702042;0,4142302;638;0
15;-0,0780402;-0,9940933;-0,9738197;-0,5469440;0,4405526;-0,1857138;0,8584225;0,6183388;-0,2819321;0,2350118;-0,1560350;0,5335064;-0,9846039;0,2259431;0,8250800;0,2872752;-0,7587230;0,8721705;-0,5346248;-0,9254468;-0,1593968;0,6470535;0,8318339;-0,5761177;0,6447306;0,1073093;-0,3966818;0,5518398;526;0
4;0,8270893;-0,0560430;-0,9925844;0,0501047;0,4768281;0,7286686;-0,0387751;-0,0022717;-0,2177615;0,9583926;0,9344007;-0,3218003;-0,2687159;0,2876140;-0,1786133;0,7995416;0,1474036;-0,9902364;-0,6493925;-0,7067790;-0,3286532;0,2855413;-0,2109895;-0,3025697;-0,2458164;-0,7098343;0,9061932;-0,5636290;584;0
20;0,7452624;-0,2142458;-0,9999725;-0,6265149;0,1705151;0,9728626;0,9765202;0,0110448;0,2424637;0,3120174;-0,3141020;-0,8811284;-0,4799172;0,1455826;0,3083275;0,4550283;-0,5678780;-0,8738723;-0,0758839;-0,3578552;-0,2555370;0,1627650;-0,8376761;-0,1702590;0,2329123;-0,6689867;-0,6592882;-0,2680776;114;1
16;0,2528293;-0,0550397;0,9435295;-0,0908902;-0,5336794;-0,2465615;-0,9187051;0,0024618;0,0509626;0,0871314;-0,8655025;0,3196499;-0,6904584;0,1443581;0,7946789;-0,1851922;0,3128660;-0,2247603;-0,7843308;0,5568351;-0,1828526;-0,5270496;-0,4673569;-0,4245001;0,9216495;-0,6948369;0,8325330;-0,9753074;514;0
2;0,8831450;0,8057919;0,6290897;0,8393914;-0,6767319;-0,9744601;0,2613631;-0,3023841;0,9324110;0,5230140;0,9441090;0,5562724;0,8703687;0,5135064;-0,1229624;0,3468531;-0,8063035;-0,1931831;0,3337168;0,1730283;0,1458146;0,0259374;0,5654664;-0,0740841;0,3754044;0,4124251;-0,7192104;0,6730698;271;0
19;-0,6263013;0,5905658;-0,5786173;-0,5505923;-0,4105446;-0,4106427;0,3013319;0,3247710;0,6292144;0,8974710;0,4166290;-0,1099789;0,5031302;-0,9265081;0,1311375;-0,0908257;-0,1309946;-0,8777614;-0,6872974;0,2768306;-0,3357000;-0,0836913;0,0518179;0,2111871;0,7715673;0,7959206;0,1617613;-0,1794132;924;0
19;-0,2241418;-0,1856675;0,7232871;0,3270100;0,6616284;0,9616056;-0,1369174;-0,8880505;-0,9695872;0,6845882;-0,9948349;-0,3894069;0,5992308;-0,0803749;-0,1644295;-0,5928138;0,2877285;-0,2371037;0,0840423;-0,2747852;0,3582928;0,3195533;-0,8888181;0,8054320;-0,7074756;-0,2054948;-0,7298345;0,7861786;289;0
5;-0,1510546;0,2022650;0,4218811;-0,3585453;-0,6880117;0,1014031;-0,6283464;-0,5276567;0,7579812;0,7202599;-0,0340912;-0,0652450;0,1921389;0,3824546;-0,5325117;-0,8846664;0,4139806;-0,6695307;0,4248019;-0,0898911;-0,7358650;-0,6157883;-0,5768208;0,8668579;0,5209726;-0,0079324;-0,4175534;0,9935788;499;0
20;0,9708120;0,7388595;-0,1679182;0,0186644;0,8636120;-0,2796251;-0,4316882;-0,0941707;0,4626171;0,0240438;0,9886517;-0,4133027;0,6344069;-0,5268581;-0,3008717;-0,8380178;-0,0285653;0,1165719;0,0141219;0,6096716;0,6343031;0,9871649;0,1908681;-0,3156738;-0,6534968;0,2617649;-0,3931480;-0,8838926;840;0
6;0,6020196;-0,8934542;0,7636019;-0,0498301;-0,6276527;-0,7080918;0,8653474;-0,6077868;-0,1714535;-0,6969650;0,2078505;-0,0321993;0,8466128;0,4624712;0,9758015;0,6669538;-0,5643292;0,1144372;-0,7991947;0,3990875;-0,2109205;-0,6236150;0,2857116;0,4732019;-0,4227061;-0,4943539;-0,8708614;0,5157094;998;0
11;0,4504780;-0,9834897;-0,0829711;-0,0278097;0,7392371;0,3631865;0,4168793;-0,5118665;-0,5050832;-0,9488251;-0,3588632;-0,8644491;-0,4589704;-0,5956083;0,7005616;-0,4687763;0,3655646;-0,2767499;0,5998029;-0,5731834;-0,8673421;0,3785005;-0,1428106;-0,3331997;0,1419757;-0,1473569;-0,8566892;-0,7489893;612;0
4;-0,2559408;-0,3259543;-0,1593947;0,6910582;0,3979118;-0,1837139;-0,4803732;-0,4000149;0,5909303;0,6935127;-0,1351607;-0,3697490;-0,0404966;-0,3268504;-0,1629858;0,1422474;0,4369256;0,0890858;0,5284362;0,3230310;0,6937999;0,7250632;-0,5238722;0,6740002;-0,5381869;0,4580581;-0,8339237;0,4424110;255;0
5;-0,6183277;0,9130445;-0,3743061;-0,7540872;-0,1417806;0,7750296;-0,7525370;0,1359740;0,8639369;0,7361181;0,3111853;0,4712914;-0,1220527;-0,6926623;-0,6800460;-0,3663999;0,4760423;-0,5674479;-0,8098540;-0,9856762;0,3272308;-0,3261624;-0,2989633;0,9058793;0,5893414;-0,0536963;0,7606987;-0,5377991;116;0
11;0,1778046;0,1746674;0,7519717;-0,0296068;-0,7001471;-0,5462857;-0,2724844;0,2653931;-0,6620073;-0,6477991;0,4993376;0,4466276;0,6520975;-0,2660788;0,3823287;-0,1045944;-0,8235096;0,4229827;-0,3252345;0,0521378;-0,4454487;-0,3695731;0,3422327;0,1825272;-0,1753237;-0,5974980;-0,2367315;0,4122170;673;0
9;-0,9635554;-0,2841015;0,4883759;0,2272748;0,2624969;-0,0628209;0,3917101;-0,4702697;-0,3335690;0,4926454;0,5241338;-0,1137736;-0,9549334;0,0649447;0,6249050;0,8295596;0,1632929;0,3366327;-0,5482516;-0,2569127;0,2861661;-0,5933455;-0,9325224;-0,8199525;0,6496788;0,8467858;-0,7381189;-0,3751346;949;0
15;0,9068184;-0,4511794;-0,2555112;-0,9904234;-0,1650712;-0,7300533;0,3538641;-0,6586286;0,8965955;0,4668147;-0,6317518;-0,8340952;0,1732167;0,5629941;-0,5095753;-0,7326945;0,5927701;-0,4277186;0,2183683;-0,3958249;0,6394029;-0,9785581;0,3114400;-0,6862474;0,2246960;-0,1508235;-0,4717373;-0,4235654;43;0
6;-0,4615404;-0,5478006;-0,6982101;-0,0031753;-0,1846858;0,1459204;0,7360601;-0,0155697;0,5980007;0,0775505;-0,5008531;0,7815910;0,3321328;-0,7433359;0,8386102;0,4975219;-0,8945837;0,6763633;-0,1933741;-0,3694254;-0,6060971;-0,2798945;0,6192099;0,2074380;-0,6972388;-0,6578375;-0,1210924;-0,9541579;202;0
0;-0,2742171;0,2324521;-0,7834306;0,7644083;0,9812311;0,2824912;-0,7857506;0,7732437;-0,4630484;-0,4514429;0,4698870;0,0076390;0,5181118;-0,2850169;-0,1631385;-0,9295181;-0,1294141;-0,6264715;0,5608363;0,7227345;0,8395084;0,8930610;0,4938591;-0,3442791;0,7212362;0,5192396;-0,1305513;-0,9226169;366;0
8;0,4099853;0,0991253;0,7354451;-0,6810106;-0,0916499;0,5635918;0,4914708;-0,0206297;-0,1857724;0,0904648;0,3697132;-0,3703641;-0,6217837;0,2796367;0,5746755;0,9513529;-0,8181367;0,4272259;0,8965639;0,9841486;0,0141001;-0,4064306;-0,9870279;-0,3251395;0,9203239;-0,8705390;-0,5145836;-0,0000896;579;0
10;-0,5410682;-0,5943921;-0,2404601;0,8453320;-0,0427503;0,8857001;0,1498789;0,2254653;-0,9935371;-0,1933300;-0,6041453;-0,4591299;0,9805873;-0,0796708;0,9403662;0,4410495;-0,7333707;-0,5801250;0,9413831;-0,2564959;0,0215704;0,2062108;0,7734333;0,0650764;-0,5648730;-0,1634208;0,9654085;-0,8047680;117;0
1;0,3475535;-0,1585006;0,0796416;0,7066730;-0,6681924;-0,4155679;0,1921886;-0,9163108;0,0790954;-0,1012676;0,2418045;0,9361644;0,0034773;-0,0164831;0,5247932;0,1331030;-0,0358696;-0,4321501;-0,0227524;-0,9672532;0,9989212;0,8913018;0,3483861;0,9576489;0,0164304;-0,2891994;-0,8230527;-0,5922844;893;0
6;-0,5719687;-0,8491655;-0,0831493;0,1665241;0,8378711;-0,2939015;-0,2751731;-0,1742133;0,3795588;0,0270475;-0,6425224;-0,9368778;0,9357193;0,3175343;0,4767530;0,7803390;-0,9920768;0,7888469;-0,9167110;-0,5381600;0,2471895;-0,5183563;0,4429323;0,2747977;0,1689810;0,8727416;-0,2437446;-0,1573216;977;1
2;-0,1332551;0,6514788;0,9700337;0,8556079;0,0845972;-0,3254155;0,7453640;0,9789660;-0,8260193;0,1589597;-0,4390381;0,3385511;-0,0591973;0,9440140;0,8889693;0,4260895;-0,6568599;0,4889584;-0,6644896;-0,0763674;0,8991096;0,7944029;-0,5745011;0,1402760;0,0938870;-0,7575564;-0,8949248;0,5514116;104;0
2;-0,0814507;-0,9093816;-0,1087590;0,3215711;0,3515796;0,7095270;0,5203311;0,3557418;-0,8565017;0,5307447;0,3057853;0,0320113;-0,4342301;0,9556589;0,0883429;-0,5540683;-0,7384793;-0,7280275;-0,7649476;0,0056669;0,5294662;-0,8391733;-0,3947595;0,1672788;0,2242193;0,0923127;0,7813834;0,8712078;416;0
16;-0,1794734;0,2085830;0,0415438;-0,7167689;-0,3086388;0,2153513;-0,7739141;0,4542072;-0,8443592;-0,4217111;-0,3541765;0,8206624;0,5555605;-0,1256024;0,3948664;-0,0384773;-0,8821201;0,5189981;-0,2087585;-0,7853805;0,6451058;0,8286521;0,7413047;0,9428331;0,3377448;0,3547750;0,2002292;0,4407736;502;0
18;0,4162610;0,3555122;0,6797974;0,1667073;-0,5184121;-0,4504605;0,7171524;-0,3489289;0,4608281;0,5594701;0,6710057;0,2693834;0,7714163;0,5531361;-0,5692663;-0,8020854;-0,3599632;-0,8251699;-0,6627142;-0,4391536;0,5372597;-0,9393969;0,1508731;-0,3029320;-0,6096040;-0,8859518;-0,5152590;0,0543162;726;1
8;0,5978863;-0,9404916;-0,6209744;0,4008372;0,2454613;0,0864372;-0,5341569;0,5701311;0,2881183;0,7475407;0,5685185;0,0858037;-0,2774416;0,2145043;0,7326970;-0,6296815;-0,6516647;-0,7243650;-0,3947764;0,2768287;-0,4167662;0,5531898;-0,4734760;-0,0961260;0,8224242;0,9119084;-0,1718743;-0,3768754;741;0
3;-0,9384321;0,4492151;-0,8385890;0,8239019;-0,7846300;0,0651181;-0,0207841;-0,4919695;0,0428995;0,9423130;-0,2132039;0,6985075;0,9623481;0,0887141;-0,2876135;-0,0964783;-0,8798623;-0,8256919;0,8489641;-0,9502856;0,9912800;0,7146884;-0,4591955;0,4631555;0,1290967;-0,7167315;0,2136775;-0,5933524;610;0
16;0,9505662;-0,2003337;0,4726717;-0,4105295;0,9908875;-0,7062543;0,6031896;-0,8515806;0,9417241;-0,5538679;-0,7249425;-0,2894388;0,3805395;-0,6578410;-0,0314324;-0,0005648;-0,2512682;0,4036512;0,9967307;-0,4706459;0,6106629;-0,9609090;-0,7495618;0,3446817;-0,3491370;-0,6987911;-0,0576732;-0,2196782;129;0
